chr	pos	LG	cM
Ha412HOChr12	59000001	12	50.05
Ha412HOChr12	60000001	12	50.05
Ha412HOChr12	61000001	12	50.15
Ha412HOChr12	62000001	12	50.62
Ha412HOChr12	63000001	12	51.1
Ha412HOChr12	64000001	12	51.35
Ha412HOChr12	65000001	12	51.36
Ha412HOChr12	66000001	12	51.36
Ha412HOChr12	67000001	12	51.64
Ha412HOChr12	68000001	12	52.33
Ha412HOChr12	69000001	12	53.19
Ha412HOChr12	70000001	12	53.52
Ha412HOChr12	71000001	12	53.52
Ha412HOChr12	72000001	12	53.64
Ha412HOChr12	73000001	12	54.13
Ha412HOChr12	74000001	12	54.54
Ha412HOChr12	75000001	12	54.78
Ha412HOChr12	76000001	12	55.01
Ha412HOChr12	77000001	12	55.18
Ha412HOChr12	78000001	12	55.42
Ha412HOChr12	79000001	12	55.74
Ha412HOChr12	80000001	12	56.14
Ha412HOChr12	81000001	12	56.59
Ha412HOChr12	82000001	12	57.09
Ha412HOChr12	83000001	12	57.61
Ha412HOChr12	84000001	12	58.15
Ha412HOChr12	85000001	12	58.69
Ha412HOChr12	86000001	12	59.22
Ha412HOChr12	87000001	12	59.72
Ha412HOChr12	88000001	12	60.17
Ha412HOChr12	89000001	12	60.57
Ha412HOChr12	90000001	12	60.91
Ha412HOChr12	91000001	12	61.15
Ha412HOChr12	92000001	12	61.31
Ha412HOChr12	93000001	12	61.34
Ha412HOChr12	94000001	12	61.34
Ha412HOChr12	95000001	12	61.34
Ha412HOChr12	96000001	12	61.34
Ha412HOChr12	97000001	12	61.55
Ha412HOChr12	98000001	12	61.59
Ha412HOChr12	99000001	12	61.59
Ha412HOChr12	100000001	12	61.59
Ha412HOChr12	101000001	12	61.59
Ha412HOChr12	102000001	12	61.83
Ha412HOChr12	103000001	12	62.33
Ha412HOChr12	104000001	12	62.61
Ha412HOChr12	105000001	12	62.66
Ha412HOChr12	106000001	12	62.66
Ha412HOChr12	107000001	12	62.66
Ha412HOChr12	108000001	12	62.66
Ha412HOChr12	109000001	12	62.88
Ha412HOChr12	110000001	12	63.26
Ha412HOChr12	111000001	12	63.61
Ha412HOChr12	112000001	12	63.73
Ha412HOChr12	113000001	12	63.73
Ha412HOChr12	114000001	12	63.73
Ha412HOChr12	115000001	12	63.73
Ha412HOChr12	116000001	12	63.73
Ha412HOChr12	117000001	12	63.73
Ha412HOChr12	118000001	12	63.73
Ha412HOChr12	119000001	12	63.73
Ha412HOChr12	120000001	12	63.73
Ha412HOChr12	121000001	12	63.73
Ha412HOChr12	122000001	12	63.73
Ha412HOChr12	123000001	12	63.73
Ha412HOChr12	124000001	12	63.73
Ha412HOChr12	125000001	12	63.73
Ha412HOChr12	126000001	12	63.73
Ha412HOChr12	127000001	12	63.73
Ha412HOChr12	128000001	12	63.73
Ha412HOChr12	129000001	12	63.73
Ha412HOChr12	130000001	12	63.73
Ha412HOChr12	131000001	12	63.73
Ha412HOChr12	132000001	12	63.73
Ha412HOChr12	133000001	12	63.77
Ha412HOChr12	134000001	12	63.84
Ha412HOChr12	135000001	12	63.88
Ha412HOChr12	136000001	12	63.88
Ha412HOChr12	137000001	12	63.88
Ha412HOChr12	138000001	12	63.88
Ha412HOChr12	139000001	12	63.88
Ha412HOChr12	140000001	12	63.88
Ha412HOChr12	141000001	12	63.88
Ha412HOChr12	142000001	12	63.88
Ha412HOChr12	143000001	12	63.88
Ha412HOChr12	144000001	12	63.88
Ha412HOChr12	145000001	12	63.88
Ha412HOChr12	146000001	12	63.88
Ha412HOChr12	147000001	12	63.88
Ha412HOChr12	148000001	12	63.88
Ha412HOChr12	149000001	12	63.88
Ha412HOChr12	150000001	12	63.88
Ha412HOChr12	151000001	12	63.88
Ha412HOChr12	152000001	12	63.88
Ha412HOChr12	153000001	12	63.88
Ha412HOChr12	154000001	12	63.88
Ha412HOChr12	155000001	12	63.88
Ha412HOChr12	156000001	12	63.88
Ha412HOChr12	157000001	12	63.88
Ha412HOChr12	158000001	12	63.88
Ha412HOChr12	159000001	12	63.88
Ha412HOChr12	160000001	12	63.88
Ha412HOChr12	161000001	12	63.88
Ha412HOChr12	162000001	12	63.88
Ha412HOChr12	163000001	12	63.88
Ha412HOChr12	164000001	12	63.88
Ha412HOChr12	165000001	12	63.88
Ha412HOChr12	166000001	12	63.88
Ha412HOChr12	167000001	12	63.88
Ha412HOChr12	168000001	12	64.03
Ha412HOChr12	169000001	12	64.9
Ha412HOChr12	170000001	12	65.78
Ha412HOChr12	171000001	12	66.43
Ha412HOChr12	172000001	12	67.21
Ha412HOChr12	173000001	12	68.27
Ha412HOChr12	174000001	12	69.29
Ha412HOChr12	175000001	12	69.94
Ha412HOChr12	176000001	12	70.16
Ha412HOChr12	177000001	12	70.21
Ha412HOChr12	178000001	12	70.24
Ha412HOChr12	179000001	12	70.28
Ha412HOChr12	179008902	12	70.28
Ha412HOChr13	1	13	-0
Ha412HOChr13	1000001	13	0.01
Ha412HOChr13	2000001	13	0.01
Ha412HOChr13	3000001	13	0.03
Ha412HOChr13	4000001	13	0.14
Ha412HOChr13	5000001	13	0.29
Ha412HOChr13	6000001	13	0.43
Ha412HOChr13	7000001	13	0.52
Ha412HOChr13	8000001	13	0.62
Ha412HOChr13	9000001	13	0.82
Ha412HOChr13	10000001	13	1.01
Ha412HOChr13	11000001	13	1.08
Ha412HOChr13	12000001	13	1.09
Ha412HOChr13	13000001	13	1.09
Ha412HOChr13	14000001	13	1.09
Ha412HOChr13	15000001	13	1.09
Ha412HOChr13	16000001	13	1.09
Ha412HOChr13	17000001	13	1.09
Ha412HOChr13	18000001	13	1.09
Ha412HOChr13	19000001	13	1.09
Ha412HOChr13	20000001	13	1.09
Ha412HOChr13	21000001	13	1.09
Ha412HOChr13	22000001	13	1.09
Ha412HOChr13	23000001	13	1.09
Ha412HOChr13	24000001	13	1.09
Ha412HOChr13	25000001	13	1.09
Ha412HOChr13	26000001	13	1.09
Ha412HOChr13	27000001	13	1.09
Ha412HOChr13	28000001	13	1.11
Ha412HOChr13	29000001	13	1.28
Ha412HOChr13	30000001	13	1.54
Ha412HOChr13	31000001	13	1.81
Ha412HOChr13	32000001	13	2.02
Ha412HOChr13	33000001	13	2.13
Ha412HOChr13	34000001	13	2.18
Ha412HOChr13	35000001	13	2.19
Ha412HOChr13	36000001	13	2.2
Ha412HOChr13	37000001	13	2.2
Ha412HOChr13	38000001	13	2.2
Ha412HOChr13	39000001	13	2.2
Ha412HOChr13	40000001	13	2.2
Ha412HOChr13	41000001	13	2.2
Ha412HOChr13	42000001	13	2.2
Ha412HOChr13	43000001	13	2.2
Ha412HOChr13	44000001	13	2.2
Ha412HOChr13	45000001	13	2.2
Ha412HOChr13	46000001	13	2.2
Ha412HOChr13	47000001	13	2.2
Ha412HOChr13	48000001	13	2.3
Ha412HOChr13	49000001	13	2.45
Ha412HOChr13	50000001	13	2.58
Ha412HOChr13	51000001	13	2.66
Ha412HOChr13	52000001	13	2.69
Ha412HOChr13	53000001	13	2.69
Ha412HOChr13	54000001	13	2.69
Ha412HOChr13	55000001	13	2.69
Ha412HOChr13	56000001	13	2.69
Ha412HOChr13	57000001	13	2.69
Ha412HOChr13	58000001	13	2.69
Ha412HOChr13	59000001	13	2.69
Ha412HOChr13	60000001	13	2.69
Ha412HOChr13	61000001	13	2.69
Ha412HOChr13	62000001	13	2.69
Ha412HOChr13	63000001	13	2.69
Ha412HOChr13	64000001	13	2.69
Ha412HOChr13	65000001	13	2.69
Ha412HOChr13	66000001	13	2.72
Ha412HOChr13	67000001	13	2.95
Ha412HOChr13	68000001	13	3.36
Ha412HOChr13	69000001	13	3.83
Ha412HOChr13	70000001	13	4.24
Ha412HOChr13	71000001	13	4.5
Ha412HOChr13	72000001	13	4.79
Ha412HOChr13	73000001	13	5.37
Ha412HOChr13	74000001	13	6.07
Ha412HOChr13	75000001	13	6.6
Ha412HOChr13	76000001	13	7.16
Ha412HOChr13	77000001	13	8.04
Ha412HOChr13	78000001	13	9.41
Ha412HOChr13	79000001	13	11.07
Ha412HOChr13	80000001	13	12.58
Ha412HOChr13	81000001	13	13.49
Ha412HOChr13	82000001	13	14.11
Ha412HOChr13	83000001	13	14.89
Ha412HOChr13	84000001	13	15.96
Ha412HOChr13	85000001	13	17.32
Ha412HOChr13	86000001	13	18.82
Ha412HOChr13	87000001	13	20.79
Ha412HOChr13	88000001	13	23.39
Ha412HOChr13	89000001	13	25.94
Ha412HOChr13	90000001	13	28.05
Ha412HOChr13	91000001	13	29.68
Ha412HOChr13	92000001	13	30.93
Ha412HOChr13	93000001	13	31.6
Ha412HOChr13	94000001	13	32.14
Ha412HOChr13	95000001	13	33.32
Ha412HOChr13	96000001	13	35.05
Ha412HOChr13	97000001	13	36.82
Ha412HOChr13	98000001	13	38.37
Ha412HOChr13	99000001	13	39.65
Ha412HOChr13	100000001	13	40.59
Ha412HOChr13	101000001	13	41.15
Ha412HOChr13	102000001	13	41.52
Ha412HOChr13	103000001	13	41.81
Ha412HOChr13	104000001	13	42.13
Ha412HOChr13	105000001	13	42.58
Ha412HOChr13	106000001	13	43.15
Ha412HOChr13	107000001	13	43.62
Ha412HOChr13	108000001	13	43.94
Ha412HOChr13	109000001	13	44.07
Ha412HOChr13	110000001	13	44.1
Ha412HOChr13	111000001	13	44.14
Ha412HOChr13	112000001	13	44.31
Ha412HOChr13	113000001	13	44.62
Ha412HOChr13	114000001	13	44.95
Ha412HOChr13	115000001	13	45.2
Ha412HOChr13	116000001	13	45.29
Ha412HOChr13	117000001	13	45.29
Ha412HOChr13	118000001	13	45.29
Ha412HOChr13	119000001	13	45.37
Ha412HOChr13	120000001	13	45.65
Ha412HOChr13	121000001	13	45.91
Ha412HOChr13	122000001	13	46.14
Ha412HOChr13	123000001	13	46.41
Ha412HOChr13	124000001	13	46.67
Ha412HOChr13	125000001	13	46.91
Ha412HOChr13	126000001	13	47.03
Ha412HOChr13	127000001	13	47.05
Ha412HOChr13	128000001	13	47.07
Ha412HOChr13	129000001	13	47.19
Ha412HOChr13	130000001	13	47.41
Ha412HOChr13	131000001	13	47.55
Ha412HOChr13	132000001	13	47.58
Ha412HOChr13	133000001	13	47.58
Ha412HOChr13	134000001	13	47.58
Ha412HOChr13	135000001	13	47.64
Ha412HOChr13	136000001	13	47.77
Ha412HOChr13	137000001	13	47.93
Ha412HOChr13	138000001	13	48.11
Ha412HOChr13	139000001	13	48.31
Ha412HOChr13	140000001	13	48.51
Ha412HOChr13	141000001	13	48.72
Ha412HOChr13	142000001	13	48.92
Ha412HOChr13	143000001	13	49.12
Ha412HOChr13	144000001	13	49.31
Ha412HOChr13	145000001	13	49.4
Ha412HOChr13	146000001	13	49.48
Ha412HOChr13	147000001	13	49.78
Ha412HOChr13	148000001	13	50.4
Ha412HOChr13	149000001	13	51.13
Ha412HOChr13	150000001	13	51.8
Ha412HOChr13	151000001	13	52.33
Ha412HOChr13	152000001	13	52.75
Ha412HOChr13	153000001	13	52.95
Ha412HOChr13	154000001	13	52.99
Ha412HOChr13	155000001	13	53.03
Ha412HOChr13	156000001	13	53.18
Ha412HOChr13	157000001	13	53.36
Ha412HOChr13	158000001	13	53.46
Ha412HOChr13	159000001	13	53.49
Ha412HOChr13	160000001	13	53.49
Ha412HOChr13	161000001	13	53.49
Ha412HOChr13	162000001	13	53.52
Ha412HOChr13	163000001	13	53.87
Ha412HOChr13	164000001	13	54.46
Ha412HOChr13	165000001	13	55.01
Ha412HOChr13	166000001	13	55.62
Ha412HOChr13	167000001	13	56.48
Ha412HOChr13	168000001	13	57.57
Ha412HOChr13	169000001	13	59.07
Ha412HOChr13	170000001	13	61.03
Ha412HOChr13	171000001	13	63.51
Ha412HOChr13	172000001	13	65.81
Ha412HOChr13	173000001	13	67.87
Ha412HOChr13	174000001	13	69.85
Ha412HOChr13	175000001	13	71.77
Ha412HOChr13	175682153	13	73.07
Ha412HOChr14	1	14	0.01
Ha412HOChr14	1000001	14	0.01
Ha412HOChr14	2000001	14	0.01
Ha412HOChr14	3000001	14	0.01
Ha412HOChr14	4000001	14	0.01
Ha412HOChr14	5000001	14	0.01
Ha412HOChr14	6000001	14	0.04
Ha412HOChr14	7000001	14	0.18
Ha412HOChr14	8000001	14	0.4
Ha412HOChr14	9000001	14	0.68
Ha412HOChr14	10000001	14	1.09
Ha412HOChr14	11000001	14	1.49
Ha412HOChr14	12000001	14	1.65
Ha412HOChr14	13000001	14	1.65
Ha412HOChr14	14000001	14	1.73
Ha412HOChr14	15000001	14	2.14
Ha412HOChr14	16000001	14	2.57
Ha412HOChr14	17000001	14	2.7
Ha412HOChr14	18000001	14	2.7
Ha412HOChr14	19000001	14	2.7
Ha412HOChr14	20000001	14	2.79
Ha412HOChr14	21000001	14	3.03
Ha412HOChr14	22000001	14	3.21
Ha412HOChr14	23000001	14	3.24
Ha412HOChr14	24000001	14	3.24
Ha412HOChr14	25000001	14	3.24
Ha412HOChr14	26000001	14	3.47
Ha412HOChr14	27000001	14	4.31
Ha412HOChr14	28000001	14	5.08
Ha412HOChr14	29000001	14	5.49
Ha412HOChr14	30000001	14	5.79
Ha412HOChr14	31000001	14	6.06
Ha412HOChr14	32000001	14	6.31
Ha412HOChr14	33000001	14	6.54
Ha412HOChr14	34000001	14	6.75
Ha412HOChr14	35000001	14	6.94
Ha412HOChr14	36000001	14	7.1
Ha412HOChr14	37000001	14	7.26
Ha412HOChr14	38000001	14	7.39
Ha412HOChr14	39000001	14	7.51
Ha412HOChr14	40000001	14	7.62
Ha412HOChr14	41000001	14	7.71
Ha412HOChr14	42000001	14	7.79
Ha412HOChr14	43000001	14	7.85
Ha412HOChr14	44000001	14	7.91
Ha412HOChr14	45000001	14	7.95
Ha412HOChr14	46000001	14	7.99
Ha412HOChr14	47000001	14	8.02
Ha412HOChr14	48000001	14	8.04
Ha412HOChr14	49000001	14	8.05
Ha412HOChr14	50000001	14	8.06
Ha412HOChr14	51000001	14	8.06
Ha412HOChr14	52000001	14	8.07
Ha412HOChr14	53000001	14	8.07
Ha412HOChr14	54000001	14	8.08
Ha412HOChr14	55000001	14	8.08
Ha412HOChr14	56000001	14	8.08
Ha412HOChr14	57000001	14	8.08
Ha412HOChr14	58000001	14	8.08
Ha412HOChr14	59000001	14	8.08
Ha412HOChr14	60000001	14	8.08
Ha412HOChr14	61000001	14	8.08
Ha412HOChr14	62000001	14	8.08
Ha412HOChr14	63000001	14	8.08
Ha412HOChr14	64000001	14	8.08
Ha412HOChr14	65000001	14	8.08
Ha412HOChr14	66000001	14	8.08
Ha412HOChr14	67000001	14	8.08
Ha412HOChr14	68000001	14	8.08
Ha412HOChr14	69000001	14	8.08
Ha412HOChr14	70000001	14	8.08
Ha412HOChr14	71000001	14	8.08
Ha412HOChr14	72000001	14	8.08
Ha412HOChr14	73000001	14	8.1
Ha412HOChr14	74000001	14	8.16
Ha412HOChr14	75000001	14	8.23
Ha412HOChr14	76000001	14	8.3
Ha412HOChr14	77000001	14	8.38
Ha412HOChr14	78000001	14	8.46
Ha412HOChr14	79000001	14	8.54
Ha412HOChr14	80000001	14	8.62
Ha412HOChr14	81000001	14	8.7
Ha412HOChr14	82000001	14	8.78
Ha412HOChr14	83000001	14	8.86
Ha412HOChr14	84000001	14	8.94
Ha412HOChr14	85000001	14	9.01
Ha412HOChr14	86000001	14	9.08
Ha412HOChr14	87000001	14	9.14
Ha412HOChr14	88000001	14	9.27
Ha412HOChr14	89000001	14	9.47
Ha412HOChr14	90000001	14	9.64
Ha412HOChr14	91000001	14	9.69
Ha412HOChr14	92000001	14	9.69
Ha412HOChr14	93000001	14	9.69
Ha412HOChr14	94000001	14	9.69
Ha412HOChr14	95000001	14	9.69
Ha412HOChr14	96000001	14	9.69
Ha412HOChr14	97000001	14	9.69
Ha412HOChr14	98000001	14	9.69
Ha412HOChr14	99000001	14	9.69
Ha412HOChr14	100000001	14	9.69
Ha412HOChr14	101000001	14	9.71
Ha412HOChr14	102000001	14	9.88
Ha412HOChr14	103000001	14	10.18
Ha412HOChr14	104000001	14	10.77
Ha412HOChr14	105000001	14	11.7
Ha412HOChr14	106000001	14	12.68
Ha412HOChr14	107000001	14	13.54
Ha412HOChr14	108000001	14	14.17
Ha412HOChr14	109000001	14	14.46
Ha412HOChr14	110000001	14	14.52
Ha412HOChr14	111000001	14	14.81
Ha412HOChr14	112000001	14	15.6
Ha412HOChr14	113000001	14	16.51
Ha412HOChr14	114000001	14	17.49
Ha412HOChr14	115000001	14	18.4
Ha412HOChr14	116000001	14	19.19
Ha412HOChr14	117000001	14	19.85
Ha412HOChr14	118000001	14	20.39
Ha412HOChr14	119000001	14	20.84
Ha412HOChr14	120000001	14	21.23
Ha412HOChr14	121000001	14	21.58
Ha412HOChr14	122000001	14	21.92
Ha412HOChr14	123000001	14	22.34
Ha412HOChr14	124000001	14	23.25
Ha412HOChr14	125000001	14	25.14
Ha412HOChr14	126000001	14	27.05
Ha412HOChr14	127000001	14	28.22
Ha412HOChr14	128000001	14	28.94
Ha412HOChr14	129000001	14	29.44
Ha412HOChr14	130000001	14	29.7
Ha412HOChr14	131000001	14	29.95
Ha412HOChr14	132000001	14	30.17
Ha412HOChr14	133000001	14	30.52
Ha412HOChr14	134000001	14	30.97
Ha412HOChr14	135000001	14	31.38
Ha412HOChr14	136000001	14	31.62
Ha412HOChr14	137000001	14	31.76
Ha412HOChr14	138000001	14	32.13
Ha412HOChr14	139000001	14	32.84
Ha412HOChr14	140000001	14	33.41
Ha412HOChr14	141000001	14	33.94
Ha412HOChr14	142000001	14	34.45
Ha412HOChr14	143000001	14	35.14
Ha412HOChr14	144000001	14	35.84
Ha412HOChr14	145000001	14	36.06
Ha412HOChr14	146000001	14	36.07
Ha412HOChr14	147000001	14	36.14
Ha412HOChr14	148000001	14	36.33
Ha412HOChr14	149000001	14	36.63
Ha412HOChr14	150000001	14	37
Ha412HOChr14	151000001	14	37.45
Ha412HOChr14	152000001	14	37.95
Ha412HOChr14	153000001	14	38.49
Ha412HOChr14	154000001	14	39.07
Ha412HOChr14	155000001	14	39.8
Ha412HOChr14	156000001	14	40.39
Ha412HOChr14	157000001	14	40.91
Ha412HOChr14	158000001	14	41.41
Ha412HOChr14	159000001	14	42
Ha412HOChr14	160000001	14	42.81
Ha412HOChr14	161000001	14	43.26
Ha412HOChr14	162000001	14	43.35
Ha412HOChr14	163000001	14	43.53
Ha412HOChr14	164000001	14	43.76
Ha412HOChr14	165000001	14	43.95
Ha412HOChr14	166000001	14	44.15
Ha412HOChr14	167000001	14	44.44
Ha412HOChr14	168000001	14	44.88
Ha412HOChr14	169000001	14	45.54
Ha412HOChr14	170000001	14	46.56
Ha412HOChr14	171000001	14	47.92
Ha412HOChr14	172000001	14	48.73
Ha412HOChr14	173000001	14	49.12
Ha412HOChr14	174000001	14	49.43
Ha412HOChr14	175000001	14	50.02
Ha412HOChr14	176000001	14	51.13
Ha412HOChr14	177000001	14	52.71
Ha412HOChr14	178000001	14	54.43
Ha412HOChr14	179000001	14	55.73
Ha412HOChr14	180000001	14	57.17
Ha412HOChr14	181000001	14	58.94
Ha412HOChr14	182000001	14	60.82
Ha412HOChr14	183000001	14	62.66
Ha412HOChr14	184000001	14	64.69
Ha412HOChr14	185000001	14	67.08
Ha412HOChr14	186000001	14	69.6
Ha412HOChr14	187000001	14	72.31
Ha412HOChr14	188000001	14	74.72
Ha412HOChr14	189000001	14	76.41
Ha412HOChr14	189916084	14	77.67
Ha412HOChr15	1	15	0.01
Ha412HOChr15	1000001	15	0.01
Ha412HOChr15	2000001	15	0.36
Ha412HOChr15	3000001	15	3.95
Ha412HOChr15	4000001	15	8.25
Ha412HOChr15	5000001	15	12.65
Ha412HOChr15	6000001	15	16.84
Ha412HOChr15	7000001	15	20.63
Ha412HOChr15	8000001	15	23.75
Ha412HOChr15	9000001	15	26.15
Ha412HOChr15	10000001	15	28.6
Ha412HOChr15	11000001	15	30.22
Ha412HOChr15	12000001	15	31.27
Ha412HOChr15	13000001	15	32.67
Ha412HOChr15	14000001	15	33.95
Ha412HOChr15	15000001	15	34.43
Ha412HOChr15	16000001	15	34.79
Ha412HOChr15	17000001	15	35.58
Ha412HOChr15	18000001	15	36.15
Ha412HOChr15	19000001	15	36.47
Ha412HOChr15	20000001	15	36.65
Ha412HOChr15	21000001	15	36.7
Ha412HOChr15	22000001	15	36.7
Ha412HOChr15	23000001	15	36.7
Ha412HOChr15	24000001	15	36.7
Ha412HOChr15	25000001	15	36.7
Ha412HOChr15	26000001	15	36.7
Ha412HOChr15	27000001	15	36.7
Ha412HOChr15	28000001	15	36.7
Ha412HOChr15	29000001	15	36.7
Ha412HOChr15	30000001	15	36.7
Ha412HOChr15	31000001	15	36.7
Ha412HOChr15	32000001	15	36.7
Ha412HOChr15	33000001	15	36.7
Ha412HOChr15	34000001	15	36.7
Ha412HOChr15	35000001	15	36.7
Ha412HOChr15	36000001	15	36.91
Ha412HOChr15	37000001	15	37.01
Ha412HOChr15	38000001	15	37.1
Ha412HOChr15	39000001	15	37.6
Ha412HOChr15	40000001	15	38.57
Ha412HOChr15	41000001	15	39.19
Ha412HOChr15	42000001	15	39.34
Ha412HOChr15	43000001	15	39.39
Ha412HOChr15	44000001	15	39.44
Ha412HOChr15	45000001	15	39.52
Ha412HOChr15	46000001	15	39.62
Ha412HOChr15	47000001	15	39.76
Ha412HOChr15	48000001	15	39.95
Ha412HOChr15	49000001	15	40.2
Ha412HOChr15	50000001	15	40.52
Ha412HOChr15	51000001	15	40.92
Ha412HOChr15	52000001	15	41.27
Ha412HOChr15	53000001	15	41.39
Ha412HOChr15	54000001	15	41.45
Ha412HOChr15	55000001	15	41.66
Ha412HOChr15	56000001	15	41.93
Ha412HOChr15	57000001	15	42.35
Ha412HOChr15	58000001	15	43.01
Ha412HOChr15	59000001	15	43.83
Ha412HOChr15	60000001	15	44.73
Ha412HOChr15	61000001	15	45.64
Ha412HOChr15	62000001	15	46.43
Ha412HOChr15	63000001	15	47.08
Ha412HOChr15	64000001	15	47.82
Ha412HOChr15	65000001	15	48.49
Ha412HOChr15	66000001	15	49.1
Ha412HOChr15	67000001	15	49.62
Ha412HOChr15	68000001	15	50.07
Ha412HOChr15	69000001	15	50.45
Ha412HOChr15	70000001	15	50.74
Ha412HOChr15	71000001	15	50.95
Ha412HOChr15	72000001	15	51.08
Ha412HOChr15	73000001	15	51.12
Ha412HOChr15	74000001	15	51.12
Ha412HOChr15	75000001	15	51.12
Ha412HOChr15	76000001	15	51.12
Ha412HOChr15	77000001	15	51.12
Ha412HOChr15	78000001	15	51.23
Ha412HOChr15	79000001	15	51.42
Ha412HOChr15	80000001	15	51.58
Ha412HOChr15	81000001	15	51.7
Ha412HOChr15	82000001	15	51.8
Ha412HOChr15	83000001	15	51.88
Ha412HOChr15	84000001	15	51.93
Ha412HOChr15	85000001	15	51.96
Ha412HOChr15	86000001	15	51.98
Ha412HOChr15	87000001	15	51.99
Ha412HOChr15	88000001	15	51.99
Ha412HOChr15	89000001	15	51.99
Ha412HOChr15	90000001	15	51.99
Ha412HOChr15	91000001	15	51.99
Ha412HOChr15	92000001	15	51.99
Ha412HOChr15	93000001	15	51.99
Ha412HOChr15	94000001	15	51.99
Ha412HOChr15	95000001	15	51.99
Ha412HOChr15	96000001	15	51.99
Ha412HOChr15	97000001	15	51.99
Ha412HOChr15	98000001	15	51.99
Ha412HOChr15	99000001	15	52.01
Ha412HOChr15	100000001	15	52.09
Ha412HOChr15	101000001	15	52.2
Ha412HOChr15	102000001	15	52.34
Ha412HOChr15	103000001	15	52.51
Ha412HOChr15	104000001	15	52.72
Ha412HOChr15	105000001	15	52.96
Ha412HOChr15	106000001	15	53.24
Ha412HOChr15	107000001	15	53.57
Ha412HOChr15	108000001	15	53.94
Ha412HOChr15	109000001	15	54.35
Ha412HOChr15	110000001	15	54.88
Ha412HOChr15	111000001	15	55.79
Ha412HOChr15	112000001	15	57.12
Ha412HOChr15	113000001	15	58.83
Ha412HOChr15	114000001	15	60.3
Ha412HOChr15	115000001	15	61.02
Ha412HOChr15	116000001	15	62
Ha412HOChr15	117000001	15	63.38
Ha412HOChr15	118000001	15	64.36
Ha412HOChr15	119000001	15	64.64
Ha412HOChr15	120000001	15	64.64
Ha412HOChr15	121000001	15	64.64
Ha412HOChr15	122000001	15	64.64
Ha412HOChr15	123000001	15	64.68
Ha412HOChr15	124000001	15	64.9
Ha412HOChr15	125000001	15	65.15
Ha412HOChr15	126000001	15	65.41
Ha412HOChr15	127000001	15	65.63
Ha412HOChr15	128000001	15	66.02
Ha412HOChr15	129000001	15	66.63
Ha412HOChr15	130000001	15	67.09
Ha412HOChr15	131000001	15	67.25
Ha412HOChr15	132000001	15	67.48
Ha412HOChr15	133000001	15	67.94
Ha412HOChr15	134000001	15	68.29
Ha412HOChr15	135000001	15	68.5
Ha412HOChr15	136000001	15	68.63
Ha412HOChr15	137000001	15	68.72
Ha412HOChr15	138000001	15	68.77
Ha412HOChr15	139000001	15	68.88
Ha412HOChr15	140000001	15	69.17
Ha412HOChr15	141000001	15	69.34
Ha412HOChr15	142000001	15	69.38
Ha412HOChr15	143000001	15	69.54
Ha412HOChr15	144000001	15	69.8
Ha412HOChr15	145000001	15	69.9
Ha412HOChr15	146000001	15	69.91
Ha412HOChr15	147000001	15	69.91
Ha412HOChr15	148000001	15	69.91
Ha412HOChr15	149000001	15	69.91
Ha412HOChr15	150000001	15	69.91
Ha412HOChr15	151000001	15	69.91
Ha412HOChr15	152000001	15	69.91
Ha412HOChr15	153000001	15	69.91
Ha412HOChr15	154000001	15	69.91
Ha412HOChr15	155000001	15	69.91
Ha412HOChr15	156000001	15	69.91
Ha412HOChr15	157000001	15	69.91
Ha412HOChr15	158000001	15	69.91
Ha412HOChr15	159000001	15	70
Ha412HOChr15	160000001	15	70.26
Ha412HOChr15	161000001	15	70.42
Ha412HOChr15	162000001	15	70.45
Ha412HOChr15	163000001	15	70.45
Ha412HOChr15	164000001	15	70.45
Ha412HOChr15	165000001	15	70.45
Ha412HOChr15	166000001	15	70.45
Ha412HOChr15	167000001	15	70.45
Ha412HOChr15	168000001	15	70.45
Ha412HOChr15	169000001	15	70.45
Ha412HOChr15	170000001	15	70.45
Ha412HOChr15	171000001	15	70.45
Ha412HOChr15	172000001	15	70.45
Ha412HOChr15	173000001	15	70.45
Ha412HOChr15	174000001	15	70.45
Ha412HOChr15	175000001	15	70.45
Ha412HOChr15	176000001	15	70.45
Ha412HOChr15	177000001	15	70.45
Ha412HOChr15	178000001	15	70.45
Ha412HOChr15	179000001	15	70.45
Ha412HOChr15	180000001	15	70.45
Ha412HOChr15	181000001	15	70.49
Ha412HOChr15	182000001	15	71.08
Ha412HOChr15	183000001	15	71.85
Ha412HOChr15	184000001	15	72.67
Ha412HOChr15	185000001	15	74.07
Ha412HOChr15	186000001	15	75.48
Ha412HOChr15	186609792	15	76.24
Ha412HOChr16	1	16	0.01
Ha412HOChr16	1000001	16	0.01
Ha412HOChr16	2000001	16	1.49
Ha412HOChr16	3000001	16	3.25
Ha412HOChr16	4000001	16	4.63
Ha412HOChr16	5000001	16	5.84
Ha412HOChr16	6000001	16	7.43
Ha412HOChr16	7000001	16	10.08
Ha412HOChr16	8000001	16	13.82
Ha412HOChr16	9000001	16	17.74
Ha412HOChr16	10000001	16	21.19
Ha412HOChr16	11000001	16	24.22
Ha412HOChr16	12000001	16	26.86
Ha412HOChr16	13000001	16	28.89
Ha412HOChr16	14000001	16	30.21
Ha412HOChr16	15000001	16	31.33
Ha412HOChr16	16000001	16	32.68
Ha412HOChr16	17000001	16	33.85
Ha412HOChr16	18000001	16	34.35
Ha412HOChr16	19000001	16	34.81
Ha412HOChr16	20000001	16	35.74
Ha412HOChr16	21000001	16	36.62
