Scaffold ID, scaffold position, LG, genetic position
Ha412HOChr05,166107797,5,63.83
Ha412HOChr03,166751167,3,34.75
Ha412HOChr13,171184330,13,55.67
Ha412HOChr07,1514222,7,3.55
Ha412HOChr04,215002848,4,85.46
Ha412HOChr10,124241934,10,45.04
Ha412HOChr01,74965351,1,9.22
Ha412HOChr02,63641321,2,27.66
Ha412HOChr10,186914539,10,95.74
Ha412HOChr03,177594477,3,60.64
Ha412HOChr15,13672428,15,36.52
Ha412HOChr14,125320327,14,17.38
Ha412HOChr17,199472012,17,55.32
Ha412HOChr04,189209815,4,57.80
Ha412HOChr14,152885265,14,26.60
Ha412HOChr11,188066111,11,77.66
Ha412HOChr11,185152282,11,67.38
Ha412HOChr11,181621383,11,63.48
Ha412HOChr03,181548045,1,0.00
Ha412HOChr14,163068055,14,31.21
Ha412HOChr01,94880142,1,22.34
Ha412HOChr10,115208673,10,44.68
Ha412HOChr10,4464334,10,15.25
Ha412HOChr04,171119243,4,55.67
Ha412HOChr10,20353336,10,31.91
Ha412HOChr02,175916158,1,0.35
Ha412HOChr01,569218,1,0.00
Ha412HOChr05,21424227,5,53.55
Ha412HOChr10,166828874,1,1.06
Ha412HOChr04,213771983,4,82.62
Ha412HOChr10,13526403,10,29.43
Ha412HOChr11,156648210,3,27.66
Ha412HOChr08,342912,8,1.06
Ha412HOChr06,54804939,6,41.84
Ha412HOChr12,177249620,12,70.57
Ha412HOChr08,117323,8,1.06
Ha412HOChr06,25989942,6,35.82
Ha412HOChr03,146068852,3,21.63
Ha412HOChr14,187180556,4,35.11
Ha412HOChr04,60605725,4,53.19
Ha412HOChr08,25188900,8,41.49
Ha412HOChr01,145307277,1,45.04
Ha412HOChr10,160339443,10,50.35
Ha412HOChr02,58802391,2,27.66
Ha412HOChr05,180780545,5,78.37
Ha412HOChr17,13666447,17,26.95
Ha412HOChr14,160021017,14,30.50
Ha412HOChr03,101826978,3,13.12
Ha412HOChr05,168449728,5,63.83
Ha412HOChr07,161216265,7,59.22
Ha412HOChr01,134923798,1,30.50
Ha412HOChr14,125331444,14,17.38
Ha412HOChr03,7180029,3,0.71
Ha412HOChr07,149481650,7,27.30
Ha412HOChr12,20103100,8,19.15
Ha412HOChr16,212516704,16,92.91
Ha412HOChr16,17709655,16,42.91
Ha412HOChr03,10778850,3,3.19
Ha412HOChr08,6079549,8,22.70
Ha412HOChr03,145859818,3,21.63
Ha412HOChr03,174094900,3,47.52
Ha412HOChr04,54335667,4,52.48
Ha412HOChr10,21180416,10,33.69
Ha412HOChr03,144322645,3,19.86
Ha412HOChr14,145073499,14,25.53
Ha412HOChr06,25960766,6,35.82
Ha412HOChr08,13593375,8,34.75
Ha412HOChr05,180908370,5,79.08
Ha412HOChr09,187541182,9,56.03
Ha412HOChr10,303330,10,0.00
Ha412HOChr03,140118723,3,18.79
Ha412HOChr11,28388230,11,50.00
Ha412HOChr08,21184313,8,39.36
Ha412HOChr03,136057566,3,16.67
Ha412HOChr15,13649021,15,36.52
Ha412HOChr15,9767543,15,33.69
Ha412HOChr06,98571711,6,45.04
Ha412HOChr08,44197072,8,45.39
Ha412HOChr04,61074568,4,53.19
Ha412HOChr05,164209580,5,63.83
Ha412HOChr05,44795755,5,56.74
Ha412HOChr14,11908862,14,1.06
Ha412HOChr04,61073662,4,53.19
Ha412HOChr13,163644857,13,46.81
Ha412HOChr01,79782146,1,14.54
Ha412HOChr04,199043179,4,61.35
Ha412HOChr08,7803659,8,26.60
Ha412HOChr03,178457869,3,63.12
Ha412HOChr02,115029858,2,27.66
Ha412HOChr12,7164921,12,15.60
Ha412HOChr04,9751742,4,35.11
Ha412HOChr11,189826131,11,85.46
Ha412HOChr04,200384018,4,61.35
Ha412HOChr16,188543252,16,62.77
Ha412HOChr08,8938024,8,28.37
Ha412HOChr14,112520650,14,11.35
Ha412HOChr15,61835774,15,49.29
Ha412HOChr10,9037429,10,23.40
Ha412HOChr01,142675400,1,42.55
Ha412HOChr03,178242581,3,62.06
Ha412HOChr08,1648879,8,8.16
Ha412HOChr17,199379820,17,54.96
Ha412HOChr06,54897906,6,41.84
Ha412HOChr08,2553846,8,14.89
Ha412HOChr07,157210363,7,49.65
Ha412HOChr04,216171732,4,91.13
Ha412HOChr15,63267427,15,49.65
Ha412HOChr11,16836614,11,46.45
Ha412HOChr11,166131260,11,55.67
Ha412HOChr05,43519890,5,56.74
Ha412HOChr05,165723406,5,63.83
Ha412HOChr08,36038472,8,44.33
Ha412HOChr11,188700703,11,79.79
Ha412HOChr05,184623890,5,94.68
Ha412HOChr04,59417228,4,53.19
Ha412HOChr16,185291323,16,62.41
Ha412HOChr14,135288838,14,21.99
Ha412HOChr05,179274985,5,68.79
Ha412HOChr01,136830620,1,33.33
Ha412HOChr06,34969142,6,36.17
Ha412HOChr03,155921108,3,24.47
Ha412HOChr14,9903447,14,0.35
Ha412HOChr05,154820342,5,63.83
Ha412HOChr03,136096938,3,16.67
Ha412HOChr09,190812150,9,60.99
Ha412HOChr10,1532598,10,4.26
Ha412HOChr09,192561453,9,70.57
Ha412HOChr10,150942288,10,48.23
Ha412HOChr16,164216767,16,58.87
Ha412HOChr17,10535898,17,25.53
Ha412HOChr02,28545031,2,26.95
Ha412HOChr05,170096605,5,63.83
Ha412HOChr02,157700665,13,19.15
Ha412HOChr16,55849382,16,49.65
Ha412HOChr14,146119317,14,25.53
Ha412HOChr16,181474935,16,62.77
Ha412HOChr01,152435182,1,60.64
Ha412HOChr13,159481479,13,46.81
Ha412HOChr12,1214834,12,25.89
Ha412HOChr05,186575240,5,108.51
Ha412HOChr08,176146948,8,63.83
Ha412HOChr08,2618046,8,15.25
Ha412HOChr02,176404512,2,36.88
Ha412HOChr17,12942195,17,26.24
Ha412HOChr06,24120288,6,35.46
Ha412HOChr02,164430262,2,32.62
Ha412HOChr13,78955202,13,10.28
Ha412HOChr07,153224509,7,34.40
Ha412HOChr05,186198405,5,108.51
Ha412HOChr16,22379755,16,45.74
Ha412HOChr01,136136228,1,30.85
Ha412HOChr15,7486274,15,22.70
Ha412HOChr04,189497646,4,57.80
Ha412HOChr15,131318252,15,71.99
Ha412HOChr10,149695447,10,48.23
Ha412HOChr02,92105527,2,27.66
Ha412HOChr17,200230059,17,57.45
Ha412HOChr10,112957077,16,49.65
Ha412HOChr03,115273505,3,13.12
Ha412HOChr03,162610244,3,30.50
Ha412HOChr15,14688462,15,36.88
Ha412HOChr10,186835718,10,95.39
Ha412HOChr15,6654707,15,20.92
Ha412HOChr02,92109199,2,27.66
Ha412HOChr01,141037814,1,36.52
Ha412HOChr09,196178117,9,82.27
Ha412HOChr03,161503696,3,30.14
Ha412HOChr14,157194184,14,28.37
Ha412HOChr05,158371745,5,63.83
Ha412HOChr10,14737932,10,29.79
Ha412HOChr03,157113355,3,26.60
Ha412HOChr16,119648301,16,49.65
Ha412HOChr04,56826335,4,52.48
Ha412HOChr15,3362381,15,8.51
Ha412HOChr03,140390959,3,18.79
Ha412HOChr09,43141497,9,21.28
Ha412HOChr17,13659526,17,26.95
Ha412HOChr06,7438125,6,19.50
Ha412HOChr16,210733699,16,89.01
Ha412HOChr08,40243814,8,45.04
Ha412HOChr01,140258574,8,42.91
Ha412HOChr08,114822002,8,61.70
Ha412HOChr02,166116731,2,32.62
Ha412HOChr04,31483769,4,47.52
Ha412HOChr11,194423196,11,93.62
Ha412HOChr15,14409660,15,36.52
Ha412HOChr07,161630007,7,59.22
Ha412HOChr05,170191982,5,63.83
Ha412HOChr10,150943677,10,48.23
Ha412HOChr11,10716331,11,44.68
Ha412HOChr17,11695144,17,25.89
Ha412HOChr13,84707974,13,14.18
Ha412HOChr06,9774401,6,24.82
Ha412HOChr06,12961405,6,29.08
Ha412HOChr08,1760643,8,10.28
Ha412HOChr16,56481586,16,49.65
Ha412HOChr17,42398656,7,31.56
Ha412HOChr09,199542109,9,92.55
Ha412HOChr10,189917424,10,100.35
Ha412HOChr14,16839092,14,1.77
Ha412HOChr01,71073786,1,8.16
Ha412HOChr08,176147241,8,63.83
Ha412HOChr14,177955153,9,71.63
Ha412HOChr08,33457080,8,42.91
Ha412HOChr14,95182396,14,5.67
Ha412HOChr08,13746098,8,35.11
Ha412HOChr08,7304403,8,25.53
Ha412HOChr09,192851585,9,71.63
Ha412HOChr16,191029295,16,62.77
Ha412HOChr05,12672087,5,46.10
Ha412HOChr14,142461933,14,24.47
Ha412HOChr15,9984588,15,34.04
Ha412HOChr10,17840666,10,29.79
Ha412HOChr03,136098517,3,16.67
Ha412HOChr16,117788320,16,49.65
Ha412HOChr04,190529725,4,58.87
Ha412HOChr16,191483094,16,62.77
Ha412HOChr03,174511623,3,48.58
Ha412HOChr04,215218347,4,85.82
Ha412HOChr11,792579,11,0.00
Ha412HOChr04,191060371,4,58.87
Ha412HOChr05,114469459,5,58.16
Ha412HOChr10,17897056,10,29.79
Ha412HOChr07,161503830,7,59.22
Ha412HOChr07,138222343,7,21.28
Ha412HOChr13,69760645,13,2.48
Ha412HOChr03,154226129,3,21.99
Ha412HOChr10,161684257,10,51.42
Ha412HOChr12,5294705,12,18.79
Ha412HOChr08,62769362,8,46.81
Ha412HOChr05,114470894,5,58.16
Ha412HOChr14,159221787,14,30.14
Ha412HOChr04,215264788,4,85.82
Ha412HOChr13,82180630,13,11.70
Ha412HOChr16,130756121,16,50.71
Ha412HOChr12,71753832,12,56.38
Ha412HOChr13,171087684,13,55.67
Ha412HOChr14,122994988,14,16.67
Ha412HOChr08,36029865,8,44.33
Ha412HOChr10,17862516,10,29.79
Ha412HOChr10,161521055,10,51.42
Ha412HOChr07,2344414,7,3.55
Ha412HOChr10,168327697,10,51.77
Ha412HOChr17,15617744,17,30.50
Ha412HOChr09,101923139,9,21.99
Ha412HOChr02,60787592,2,27.66
Ha412HOChr16,2578089,16,3.90
Ha412HOChr05,145181092,5,61.70
Ha412HOChr15,61944913,15,49.29
Ha412HOChr13,171135557,13,55.67
Ha412HOChr12,1905063,12,25.18
Ha412HOChr01,79717976,1,14.54
Ha412HOChr13,174244171,13,58.51
Ha412HOChr08,83846014,8,47.87
Ha412HOChr12,24853269,8,25.53
Ha412HOChr07,76688551,7,13.12
Ha412HOChr02,29736933,2,26.95
Ha412HOChr06,70648061,6,43.97
Ha412HOChr14,184457891,14,56.74
Ha412HOChr05,17592313,5,47.16
Ha412HOChr09,196819100,9,83.69
Ha412HOChr01,94613657,1,21.63
Ha412HOChr10,156673289,10,49.29
Ha412HOChr03,152810543,3,21.99
Ha412HOChr05,17601613,5,47.16
Ha412HOChr07,151610878,7,31.56
Ha412HOChr11,18634152,11,46.45
Ha412HOChr07,1528563,7,3.55
Ha412HOChr04,206840091,4,68.79
Ha412HOChr05,42199418,5,56.74
Ha412HOChr08,69009819,8,46.81
Ha412HOChr17,21325486,14,5.67
Ha412HOChr14,162686236,14,31.21
Ha412HOChr07,138304403,7,21.28
Ha412HOChr10,183824556,10,74.47
Ha412HOChr10,137528663,10,45.39
Ha412HOChr14,25858850,14,2.13
Ha412HOChr08,10502732,8,30.85
Ha412HOChr16,111921887,16,49.65
Ha412HOChr17,18665991,14,6.03
Ha412HOChr06,41776282,6,39.72
Ha412HOChr13,83651056,13,14.18
Ha412HOChr10,19095009,10,31.56
Ha412HOChr14,96505889,14,5.67
Ha412HOChr12,4096200,10,44.68
Ha412HOChr08,109609256,8,58.16
Ha412HOChr15,3941640,15,9.22
Ha412HOChr10,169784242,10,52.48
Ha412HOChr01,141794884,14,30.14
Ha412HOChr13,71067163,13,2.48
Ha412HOChr11,198426958,3,30.50
Ha412HOChr05,168450715,5,63.83
Ha412HOChr16,175956540,10,51.42
Ha412HOChr05,174200489,5,63.83
Ha412HOChr01,76804496,1,11.70
Ha412HOChr04,6590614,4,30.14
Ha412HOChr06,25785352,6,35.82
Ha412HOChr15,53427520,15,45.74
Ha412HOChr17,11975720,17,26.24
Ha412HOChr02,98866022,2,27.66
Ha412HOChr09,138020455,9,37.59
Ha412HOChr16,26755755,16,46.45
Ha412HOChr16,55583604,16,49.65
Ha412HOChr08,6433535,8,24.11
Ha412HOChr03,158602885,3,27.66
Ha412HOChr08,91641359,8,51.77
Ha412HOChr11,198963870,12,55.32
Ha412HOChr08,39325463,8,44.68
Ha412HOChr17,200977823,17,59.22
Ha412HOChr08,1906129,8,10.99
Ha412HOChr10,26225275,10,37.23
Ha412HOChr15,3819332,15,9.22
Ha412HOChr04,5579282,4,20.92
Ha412HOChr16,175723870,16,59.57
Ha412HOChr16,68657246,16,49.65
Ha412HOChr03,170096241,3,37.59
Ha412HOChr05,170155319,5,63.83
Ha412HOChr13,74112385,5,64.54
Ha412HOChr12,8460163,12,9.22
Ha412HOChr03,152207393,3,21.99
Ha412HOChr08,48220779,8,45.39
Ha412HOChr17,13238406,6,36.17
Ha412HOChr15,63325219,15,49.65
Ha412HOChr15,3819139,15,9.22
Ha412HOChr04,31275244,4,47.16
Ha412HOChr07,149369191,7,24.82
Ha412HOChr07,148067560,7,24.11
Ha412HOChr14,148319548,14,25.89
Ha412HOChr11,185887537,11,69.15
Ha412HOChr09,187425421,9,56.03
Ha412HOChr02,25268231,2,26.95
Ha412HOChr07,154708475,7,37.94
Ha412HOChr08,12516015,8,32.62
Ha412HOChr10,186811877,10,95.39
Ha412HOChr10,185224656,10,81.56
Ha412HOChr15,61453004,15,49.29
Ha412HOChr10,26370403,10,37.23
Ha412HOChr09,138034668,9,37.59
Ha412HOChr13,73438955,2,33.33
Ha412HOChr07,75173355,7,13.12
Ha412HOChr14,184525410,14,56.74
Ha412HOChr10,114776219,10,44.68
Ha412HOChr16,174188768,16,59.57
Ha412HOChr03,110564022,3,13.12
Ha412HOChr08,81592443,8,47.52
Ha412HOChr17,2320784,17,3.19
Ha412HOChr03,166296699,3,34.75
Ha412HOChr06,4261942,6,8.87
Ha412HOChr07,132240027,7,18.44
Ha412HOChr10,11090389,10,27.66
Ha412HOChr07,153223241,7,34.40
Ha412HOChr10,175300567,10,57.09
Ha412HOChr09,177313703,9,52.48
Ha412HOChr01,149897748,1,53.90
Ha412HOChr10,156454553,10,49.29
Ha412HOChr16,129086592,16,50.35
Ha412HOChr15,184752015,15,84.75
Ha412HOChr11,176666171,11,59.93
Ha412HOChr08,27752192,8,42.20
Ha412HOChr08,44184036,8,45.39
Ha412HOChr08,24592041,8,41.49
Ha412HOChr08,25213289,8,41.49
Ha412HOChr06,3490089,6,6.38
Ha412HOChr15,121569439,15,73.76
Ha412HOChr04,20708354,4,46.45
Ha412HOChr07,149186115,7,24.47
Ha412HOChr10,149551091,10,48.23
Ha412HOChr10,130239397,10,45.04
Ha412HOChr16,58083514,16,49.65
Ha412HOChr08,35509277,8,42.91
Ha412HOChr07,77703231,7,13.12
Ha412HOChr16,174197672,16,59.57
Ha412HOChr02,176400148,2,36.88
Ha412HOChr16,78731419,16,49.65
Ha412HOChr08,43565944,8,45.04
Ha412HOChr16,192587988,16,62.77
Ha412HOChr10,188802819,10,96.10
Ha412HOChr05,152648881,5,63.83
Ha412HOChr12,61054810,12,50.35
Ha412HOChr17,12790428,17,26.24
Ha412HOChr16,215559491,16,98.23
Ha412HOChr04,190640281,4,58.87
Ha412HOChr05,159146104,5,63.83
Ha412HOChr01,93542014,17,26.24
Ha412HOChr12,4929643,12,20.21
Ha412HOChr15,185463070,15,86.88
Ha412HOChr04,176885890,4,56.03
Ha412HOChr10,14412886,10,29.79
Ha412HOChr12,25810168,8,45.39
Ha412HOChr09,145110872,9,40.07
Ha412HOChr08,175495722,8,63.83
Ha412HOChr08,48932605,8,45.39
Ha412HOChr04,59253427,4,53.19
Ha412HOChr16,20292007,16,44.68
Ha412HOChr16,64094898,16,49.65
Ha412HOChr12,18171517,12,38.30
Ha412HOChr10,31525941,10,40.07
Ha412HOChr08,10954493,8,32.27
Ha412HOChr01,153471819,1,60.64
Ha412HOChr03,171870102,3,39.01
Ha412HOChr10,14601901,10,29.79
Ha412HOChr16,22384139,16,45.74
Ha412HOChr02,91919623,2,27.66
Ha412HOChr11,174125655,11,59.93
Ha412HOChr17,200896447,17,58.87
Ha412HOChr09,196165211,9,81.91
Ha412HOChr03,103693546,3,13.12
Ha412HOChr14,134191652,14,21.99
Ha412HOChr07,160900469,7,59.22
Ha412HOChr16,122850592,16,49.65
Ha412HOChr05,112290925,5,57.80
Ha412HOChr05,112716514,5,57.80
Ha412HOChr03,158037944,3,27.30
Ha412HOChr05,133605505,5,60.99
Ha412HOChr06,13559170,6,29.08
Ha412HOChr04,215435147,4,87.59
Ha412HOChr15,53432662,15,45.74
Ha412HOChr01,113976788,1,24.47
Ha412HOChr08,62769039,8,46.81
Ha412HOChr10,26300818,10,37.23
Ha412HOChr13,63158786,13,1.77
Ha412HOChr11,178879345,11,60.99
Ha412HOChr10,10416294,10,26.60
Ha412HOChr01,7259775,1,3.19
Ha412HOChr14,112520839,14,11.35
Ha412HOChr13,172444055,13,56.38
Ha412HOChr12,10202544,12,0.00
Ha412HOChr10,1932493,10,6.38
Ha412HOChr01,131709139,1,28.01
Ha412HOChr08,6432547,8,24.11
Ha412HOChr06,21241518,6,33.33
Ha412HOChr04,219709120,4,114.18
Ha412HOChr05,160044329,5,63.83
Ha412HOChr10,179112193,10,63.48
Ha412HOChr14,145254170,14,25.53
Ha412HOChr08,15577020,8,38.65
Ha412HOChr01,126634759,10,39.36
Ha412HOChr01,142829084,1,42.55
Ha412HOChr12,8381629,12,9.22
Ha412HOChr10,170132088,10,52.84
Ha412HOChr16,187297910,16,60.64
Ha412HOChr16,205236058,16,80.50
Ha412HOChr06,27334907,6,36.17
Ha412HOChr14,188548755,14,72.70
Ha412HOChr02,134991892,5,63.83
Ha412HOChr08,42203635,8,45.04
Ha412HOChr01,156706604,1,62.77
Ha412HOChr05,182122848,5,86.52
Ha412HOChr01,113973242,1,24.47
Ha412HOChr09,199502946,9,92.55
Ha412HOChr12,9423729,12,6.03
Ha412HOChr15,3584939,15,9.22
Ha412HOChr10,26267847,10,37.23
Ha412HOChr05,153120244,5,63.83
Ha412HOChr01,125612766,5,63.83
Ha412HOChr08,20557023,8,39.36
Ha412HOChr15,14690066,14,25.53
Ha412HOChr11,175779295,11,59.93
Ha412HOChr05,179273927,5,68.79
Ha412HOChr05,172164253,5,63.83
Ha412HOChr04,494553,4,0.00
Ha412HOChr08,9118101,8,28.72
Ha412HOChr12,22795611,12,38.65
Ha412HOChr08,16875987,8,39.01
Ha412HOChr03,178137931,3,62.06
Ha412HOChr08,2143882,8,12.77
Ha412HOChr10,23738202,10,36.52
Ha412HOChr05,180406689,5,77.66
Ha412HOChr14,160111273,14,30.50
Ha412HOChr04,5556296,4,20.92
Ha412HOChr02,31337851,2,26.95
Ha412HOChr12,5902789,12,18.79
Ha412HOChr03,152536812,3,21.99
Ha412HOChr09,193091847,9,71.63
Ha412HOChr13,160470283,13,46.81
Ha412HOChr02,166115440,2,32.62
Ha412HOChr10,170718907,10,52.84
Ha412HOChr13,174504451,13,59.93
Ha412HOChr13,63077815,13,1.77
Ha412HOChr10,186808395,10,95.39
Ha412HOChr03,175278236,3,52.84
Ha412HOChr12,7760492,12,10.28
Ha412HOChr16,117563547,16,49.65
Ha412HOChr10,5664095,10,20.57
Ha412HOChr11,26425384,11,49.29
Ha412HOChr09,193091077,9,71.63
Ha412HOChr06,6377332,6,17.73
Ha412HOChr01,156707282,1,62.77
Ha412HOChr07,100459619,14,2.13
Ha412HOChr02,16591725,2,18.09
Ha412HOChr06,101692053,6,45.04
Ha412HOChr13,170157062,13,52.84
Ha412HOChr06,10507579,6,25.53
Ha412HOChr01,130559902,1,27.66
Ha412HOChr09,42724834,9,21.28
Ha412HOChr04,36524801,4,52.48
Ha412HOChr10,162157714,10,51.42
Ha412HOChr12,8709294,12,7.80
Ha412HOChr04,178390940,4,56.03
Ha412HOChr11,16975538,11,46.45
Ha412HOChr03,115641374,10,28.01
Ha412HOChr17,2027486,17,2.13
Ha412HOChr13,91418207,13,24.47
Ha412HOChr07,149273580,7,24.47
Ha412HOChr03,112365304,3,13.12
Ha412HOChr14,111231086,14,10.99
Ha412HOChr01,140210415,1,35.82
Ha412HOChr13,86833790,13,15.25
Ha412HOChr13,172603543,13,56.38
Ha412HOChr01,140250905,1,35.82
Ha412HOChr04,212259097,4,78.01
Ha412HOChr02,183744920,2,68.09
Ha412HOChr07,132245054,7,18.44
Ha412HOChr14,143207877,14,25.18
Ha412HOChr07,149274478,7,24.47
Ha412HOChr06,18020244,6,30.50
Ha412HOChr08,41492167,8,45.04
Ha412HOChr09,127837521,9,31.56
Ha412HOChr14,143217615,14,25.18
Ha412HOChr05,1032606,5,2.84
Ha412HOChr08,54203298,8,45.74
Ha412HOChr10,170356422,10,52.84
Ha412HOChr01,134329850,1,30.14
Ha412HOChr14,151026548,14,26.60
Ha412HOChr16,133810486,16,50.71
Ha412HOChr12,760484,12,27.30
Ha412HOChr15,24060434,14,26.24
Ha412HOChr06,10519143,6,25.53
Ha412HOChr08,144343586,8,62.41
Ha412HOChr03,112994490,3,13.12
Ha412HOChr11,10250949,11,42.55
Ha412HOChr09,136683377,9,36.88
Ha412HOChr10,171376387,10,53.19
Ha412HOChr04,59410539,4,53.19
Ha412HOChr05,154721646,5,63.83
Ha412HOChr03,172143149,3,39.36
Ha412HOChr16,20721327,16,44.68
Ha412HOChr12,19253202,12,38.30
Ha412HOChr01,130560013,1,27.66
Ha412HOChr12,21858585,12,38.65
Ha412HOChr09,123442119,16,83.69
Ha412HOChr10,173871932,10,57.09
Ha412HOChr05,185664171,5,104.26
Ha412HOChr08,53135605,8,45.74
Ha412HOChr16,1986846,16,3.55
Ha412HOChr16,206705108,16,83.69
Ha412HOChr12,5164264,12,20.21
Ha412HOChr05,23438598,5,53.55
Ha412HOChr08,19925459,8,39.36
Ha412HOChr10,189831132,10,100.00
Ha412HOChr15,133717474,15,71.99
Ha412HOChr15,1901155,15,1.06
Ha412HOChr01,150891601,1,57.09
Ha412HOChr12,17809215,12,38.30
Ha412HOChr04,191503023,4,60.99
Ha412HOChr03,152450740,3,21.99
Ha412HOChr09,189495905,9,56.74
Ha412HOChr04,214104900,4,83.69
Ha412HOChr13,160467771,13,46.81
Ha412HOChr08,15815029,8,38.65
Ha412HOChr14,17095616,14,2.13
Ha412HOChr07,160723860,7,60.99
Ha412HOChr01,131668085,1,28.01
Ha412HOChr01,140312817,1,35.82
Ha412HOChr08,69197779,8,46.81
Ha412HOChr01,138531948,1,35.11
Ha412HOChr09,138556515,9,37.59
Ha412HOChr08,9378016,8,30.85
Ha412HOChr04,179316658,4,56.03
Ha412HOChr13,174620150,13,59.93
Ha412HOChr05,145272235,5,61.70
Ha412HOChr10,7102307,8,57.80
Ha412HOChr05,164024186,5,63.83
Ha412HOChr05,184995528,10,14.89
Ha412HOChr11,188363003,1,53.55
Ha412HOChr01,131830582,1,28.01
Ha412HOChr05,181157831,5,82.62
