Scaffold ID, scaffold position, LG, genetic position
Ha412HOChr13,13680407,13,6.66
Ha412HOChr06,17761664,6,45.33
Ha412HOChr04,5579282,4,18.79
Ha412HOChr16,175723870,16,60.18
Ha412HOChr04,167487510,4,45.33
Ha412HOChr13,74112385,13,12.34
Ha412HOChr12,8460163,12,8.74
Ha412HOChr03,175083262,3,74.38
Ha412HOChr02,175169818,2,41.39
Ha412HOChr03,152207393,3,59.85
Ha412HOChr09,6330239,9,3.93
Ha412HOChr15,3819139,15,13.11
Ha412HOChr06,30179071,6,55.26
Ha412HOChr15,17743678,15,38.23
Ha412HOChr02,25268231,2,20.42
Ha412HOChr03,165843411,3,74.38
Ha412HOChr03,169165615,3,74.38
Ha412HOChr10,186811877,10,70.77
Ha412HOChr08,93385502,8,55.81
Ha412HOChr15,61453004,15,54.28
Ha412HOChr02,178707123,2,50.24
Ha412HOChr10,26370403,10,32.44
Ha412HOChr09,138034668,9,35.50
Ha412HOChr07,75173355,7,10.16
Ha412HOChr14,179053049,14,46.20
Ha412HOChr10,114776219,10,36.15
Ha412HOChr16,174188768,16,59.74
Ha412HOChr17,2320784,17,4.26
Ha412HOChr09,34061644,9,19.44
Ha412HOChr06,4261942,6,15.73
Ha412HOChr10,11090389,10,19.33
Ha412HOChr10,175300567,10,48.60
Ha412HOChr13,13466778,13,6.66
Ha412HOChr01,149897748,1,55.26
Ha412HOChr16,129086592,16,51.33
Ha412HOChr09,171750157,9,47.95
Ha412HOChr09,129192891,9,30.58
Ha412HOChr15,184752015,15,82.13
Ha412HOChr14,11690933,14,2.73
Ha412HOChr11,178096826,11,57.34
Ha412HOChr06,3490089,6,11.36
Ha412HOChr14,188000557,14,73.83
Ha412HOChr14,188668734,14,73.94
Ha412HOChr09,190522025,9,59.09
Ha412HOChr12,43587670,12,47.73
Ha412HOChr07,153968092,7,44.34
Ha412HOChr01,9002547,1,10.16
Ha412HOChr04,191677381,4,50.02
Ha412HOChr16,174197672,16,59.74
Ha412HOChr06,38159420,6,59.30
Ha412HOChr09,169163025,9,46.74
Ha412HOChr16,78731419,16,47.73
Ha412HOChr16,215559491,16,101.90
Ha412HOChr04,190640281,4,49.37
Ha412HOChr12,3782246,12,29.49
Ha412HOChr12,4929643,12,26.76
Ha412HOChr15,185463070,15,86.50
Ha412HOChr12,25810168,8,46.42
Ha412HOChr01,48525354,1,11.03
Ha412HOChr08,175495722,8,67.06
Ha412HOChr08,48932605,8,46.20
Ha412HOChr04,59253427,4,39.75
Ha412HOChr16,4393457,16,8.08
Ha412HOChr12,18171517,12,38.44
Ha412HOChr09,125152157,9,27.74
Ha412HOChr17,170819283,17,57.99
Ha412HOChr03,171870102,3,74.38
Ha412HOChr05,1906172,5,3.39
Ha412HOChr17,31951128,16,49.69
Ha412HOChr11,33473006,11,42.05
Ha412HOChr17,200896447,12,61.05
Ha412HOChr04,4303537,4,15.40
Ha412HOChr16,216192359,16,103.10
Ha412HOChr03,103693546,3,29.60
Ha412HOChr07,160900469,7,71.76
Ha412HOChr16,122850592,16,49.69
Ha412HOChr09,51214029,9,22.17
Ha412HOChr05,112716514,5,33.42
Ha412HOChr03,158037944,3,72.41
Ha412HOChr05,133605505,5,36.48
Ha412HOChr01,81259834,14,6.12
Ha412HOChr08,62769039,11,57.12
Ha412HOChr01,130907650,1,33.20
Ha412HOChr14,91303709,14,6.12
Ha412HOChr10,26300818,14,6.33
Ha412HOChr13,63158786,13,8.19
Ha412HOChr11,178879345,11,57.56
Ha412HOChr16,43991562,16,46.64
Ha412HOChr17,163786203,17,56.25
Ha412HOChr12,63706231,7,67.50
Ha412HOChr11,150421889,9,50.46
Ha412HOChr10,10416294,10,18.68
Ha412HOChr01,6695883,1,10.16
Ha412HOChr09,105385884,9,23.81
Ha412HOChr01,7259775,1,10.16
Ha412HOChr04,1137299,4,0.00
Ha412HOChr14,112520839,14,10.81
Ha412HOChr10,1932493,10,2.51
Ha412HOChr17,21174887,5,36.26
Ha412HOChr08,8631989,8,22.72
Ha412HOChr01,149121190,1,52.97
Ha412HOChr11,4946969,11,14.20
Ha412HOChr04,212253105,4,62.25
Ha412HOChr05,160044329,5,42.59
Ha412HOChr02,157766816,2,30.80
Ha412HOChr14,145254170,14,24.90
Ha412HOChr15,15646055,15,36.48
Ha412HOChr09,105092234,9,23.81
Ha412HOChr10,170132088,1,51.22
Ha412HOChr01,154727763,1,62.69
Ha412HOChr09,116617074,9,24.90
Ha412HOChr12,165193425,1,51.22
Ha412HOChr15,162839677,1,51.22
Ha412HOChr12,11471587,12,33.20
Ha412HOChr08,2736112,8,11.80
Ha412HOChr05,182122848,5,73.39
Ha412HOChr09,199502946,9,90.10
Ha412HOChr02,141677816,1,51.22
Ha412HOChr15,3584939,15,12.01
Ha412HOChr05,172164253,5,48.82
Ha412HOChr04,206875817,5,48.93
Ha412HOChr14,117160485,14,12.89
Ha412HOChr03,177551472,5,48.82
Ha412HOChr08,16875987,8,32.98
Ha412HOChr01,125686366,1,32.44
Ha412HOChr02,11563850,11,37.13
Ha412HOChr05,130310456,5,36.04
Ha412HOChr12,39781148,12,47.40
Ha412HOChr15,3940869,15,13.43
Ha412HOChr08,2143882,15,13.43
Ha412HOChr10,23738202,10,30.91
Ha412HOChr07,147865234,7,25.01
Ha412HOChr11,119580724,1,10.16
Ha412HOChr15,4606444,15,13.65
Ha412HOChr09,109796756,9,24.03
Ha412HOChr04,5556296,4,18.79
Ha412HOChr01,77810613,1,21.95
Ha412HOChr02,31337851,2,21.84
Ha412HOChr03,152536812,3,60.83
Ha412HOChr12,37951373,12,46.53
Ha412HOChr01,133895699,1,35.50
Ha412HOChr13,160470283,13,54.17
Ha412HOChr11,8606021,11,25.56
Ha412HOChr01,133372081,1,35.50
Ha412HOChr13,174504451,13,94.25
Ha412HOChr01,136437654,1,37.46
Ha412HOChr09,171365400,9,47.95
Ha412HOChr04,17737588,4,31.24
Ha412HOChr10,186808395,10,70.55
Ha412HOChr04,218236506,4,96.22
Ha412HOChr05,34318331,5,31.78
Ha412HOChr12,7760492,12,14.85
Ha412HOChr16,117563547,16,48.71
Ha412HOChr10,5664095,10,12.56
Ha412HOChr06,6377332,6,21.73
Ha412HOChr01,156707282,1,70.12
Ha412HOChr14,24732056,1,30.58
Ha412HOChr07,100459619,15,58.76
Ha412HOChr06,101692053,6,67.28
Ha412HOChr04,179364034,4,46.53
Ha412HOChr06,10507579,6,30.69
Ha412HOChr01,130559902,1,33.20
Ha412HOChr04,36524801,4,37.90
Ha412HOChr12,8709294,2,27.41
Ha412HOChr04,178390940,11,57.34
Ha412HOChr17,2027486,17,2.73
Ha412HOChr09,62389250,2,27.41
Ha412HOChr13,91418207,9,19.44
Ha412HOChr02,184263923,2,67.17
Ha412HOChr02,153592833,2,27.41
Ha412HOChr01,148033749,1,52.64
Ha412HOChr05,26374054,5,31.78
Ha412HOChr09,35430536,9,19.44
Ha412HOChr13,172603543,13,84.97
Ha412HOChr02,183744920,2,66.40
Ha412HOChr07,132245054,17,57.99
Ha412HOChr07,149274478,7,26.76
Ha412HOChr06,18020244,6,45.76
Ha412HOChr09,127837521,9,29.05
Ha412HOChr17,170432748,17,57.99
Ha412HOChr14,143217615,14,23.81
Ha412HOChr05,1032606,5,0.76
Ha412HOChr09,45721907,9,21.08
Ha412HOChr09,167754086,17,57.88
Ha412HOChr09,169256151,9,47.51
Ha412HOChr16,133810486,16,52.21
Ha412HOChr09,192849130,9,69.68
Ha412HOChr12,760484,12,32.77
Ha412HOChr15,5008689,15,15.40
Ha412HOChr09,191984846,13,0.00
Ha412HOChr06,10519143,6,30.69
Ha412HOChr08,144343586,8,64.87
Ha412HOChr05,156330561,5,39.65
Ha412HOChr10,183760194,10,58.98
Ha412HOChr04,59410539,4,39.75
Ha412HOChr06,11044956,6,31.13
Ha412HOChr09,123713076,9,26.21
Ha412HOChr09,123442119,9,26.21
Ha412HOChr16,206705108,16,80.17
Ha412HOChr05,107573156,16,80.17
Ha412HOChr08,16939830,16,80.17
Ha412HOChr08,19925459,8,33.53
Ha412HOChr02,137971371,2,26.10
Ha412HOChr03,108332946,3,29.71
Ha412HOChr01,150891601,1,56.14
Ha412HOChr12,17809215,12,38.12
Ha412HOChr03,180734587,3,74.38
Ha412HOChr04,191503023,4,49.80
Ha412HOChr07,156507219,7,58.43
Ha412HOChr05,40473257,5,32.00
Ha412HOChr13,116543291,13,44.45
Ha412HOChr13,160467771,13,54.28
Ha412HOChr08,15815029,8,30.69
Ha412HOChr07,160723860,8,25.56
Ha412HOChr12,56629829,12,48.82
Ha412HOChr08,9378016,8,25.56
Ha412HOChr04,179316658,4,46.53
Ha412HOChr07,139187872,7,19.55
Ha412HOChr07,21371002,7,9.83
Ha412HOChr13,174620150,13,94.69
Ha412HOChr06,82344705,6,65.86
Ha412HOChr10,7102307,8,58.98
Ha412HOChr09,65331108,9,23.26
Ha412HOChr01,7125601,1,10.16
Ha412HOChr02,142441527,2,26.32
Ha412HOChr05,181157831,5,69.03
